"topic_id","topic_key","topic_name","group_id"
"6613","sealliance","Social Enterprise","18843290"
"6613","sealliance","Social Enterprise","18880695"
"6613","sealliance","Social Enterprise","19045177"
"6613","sealliance","Social Enterprise","20197198"
"6613","sealliance","Social Enterprise","20407591"
"6613","sealliance","Social Enterprise","20690093"
"6613","sealliance","Social Enterprise","20703825"
"6613","sealliance","Social Enterprise","22123073"
"6613","sealliance","Social Enterprise","23592019"
"6613","sealliance","Social Enterprise","24908566"
"6613","sealliance","Social Enterprise","25043194"
"6613","sealliance","Social Enterprise","25399534"
"6613","sealliance","Social Enterprise","25477044"
"6828","womensports","Women's Sports","228460"
"6828","womensports","Women's Sports","352827"
"6828","womensports","Women's Sports","439419"
"6828","womensports","Women's Sports","804121"
"6828","womensports","Women's Sports","1519275"
"6828","womensports","Women's Sports","1622244"
"6828","womensports","Women's Sports","1801878"
"6828","womensports","Women's Sports","3202582"
"6828","womensports","Women's Sports","4392072"
"6828","womensports","Women's Sports","18807897"
"6828","womensports","Women's Sports","20143135"
"6828","womensports","Women's Sports","21614204"
"6828","womensports","Women's Sports","21994611"
"6828","womensports","Women's Sports","22975704"
"6828","womensports","Women's Sports","25044726"
"6828","womensports","Women's Sports","26006417"
"6828","womensports","Women's Sports","26270014"
"7033","tutor","Educational Tutor","1459657"
"7033","tutor","Educational Tutor","18639737"
"7033","tutor","Educational Tutor","22109537"
"7033","tutor","Educational Tutor","24394695"
"7117","chamber","Chamber Music","229857"
"7117","chamber","Chamber Music","385489"
"7117","chamber","Chamber Music","529523"
"7117","chamber","Chamber Music","882009"
"7117","chamber","Chamber Music","918090"
"7117","chamber","Chamber Music","1591098"
"7117","chamber","Chamber Music","1759622"
"7117","chamber","Chamber Music","1949531"
"7117","chamber","Chamber Music","2299781"
"7117","chamber","Chamber Music","8019162"
"7117","chamber","Chamber Music","11806582"
"7117","chamber","Chamber Music","12790262"
"7117","chamber","Chamber Music","13389272"
"7117","chamber","Chamber Music","17909602"
"7117","chamber","Chamber Music","18186938"
"7117","chamber","Chamber Music","18327942"
"7117","chamber","Chamber Music","18902608"
"7117","chamber","Chamber Music","19195029"
"7117","chamber","Chamber Music","19429378"
"7117","chamber","Chamber Music","20951612"
"7117","chamber","Chamber Music","24591826"
"7117","chamber","Chamber Music","24816089"
"7117","chamber","Chamber Music","25461863"
"7117","chamber","Chamber Music","25915223"
"7203","edtech","Education & Technology","306773"
"7203","edtech","Education & Technology","336377"
"7203","edtech","Education & Technology","378676"
"7203","edtech","Education & Technology","386518"
"7203","edtech","Education & Technology","450146"
"7203","edtech","Education & Technology","652285"
"7203","edtech","Education & Technology","756158"
"7203","edtech","Education & Technology","889953"
"7203","edtech","Education & Technology","1037070"
"7203","edtech","Education & Technology","1240980"
"7203","edtech","Education & Technology","1382251"
"7203","edtech","Education & Technology","1426390"
"7203","edtech","Education & Technology","1437324"
"7203","edtech","Education & Technology","1506427"
"7203","edtech","Education & Technology","1626167"
"7203","edtech","Education & Technology","1669000"
"7203","edtech","Education & Technology","1694750"
"7203","edtech","Education & Technology","1696922"
"7203","edtech","Education & Technology","1755448"
"7203","edtech","Education & Technology","1765861"
"7203","edtech","Education & Technology","1768933"
"7203","edtech","Education & Technology","1777830"
"7203","edtech","Education & Technology","1816549"
"7203","edtech","Education & Technology","1997531"
"7203","edtech","Education & Technology","2055241"
"7203","edtech","Education & Technology","2148441"
"7203","edtech","Education & Technology","2157671"
"7203","edtech","Education & Technology","2478562"
"7203","edtech","Education & Technology","2674642"
"7203","edtech","Education & Technology","2758862"
"7203","edtech","Education & Technology","3059562"
"7203","edtech","Education & Technology","3127982"
"7203","edtech","Education & Technology","3196712"
"7203","edtech","Education & Technology","3199322"
"7203","edtech","Education & Technology","3214422"
"7203","edtech","Education & Technology","3286622"
"7203","edtech","Education & Technology","3290112"
"7203","edtech","Education & Technology","3384402"
"7203","edtech","Education & Technology","3386312"
"7203","edtech","Education & Technology","3505552"
"7203","edtech","Education & Technology","3560922"
"7203","edtech","Education & Technology","3604052"
"7203","edtech","Education & Technology","3863522"
"7203","edtech","Education & Technology","4041872"
"7203","edtech","Education & Technology","4394122"
"7203","edtech","Education & Technology","4505052"
"7203","edtech","Education & Technology","4742002"
"7203","edtech","Education & Technology","4900962"
"7203","edtech","Education & Technology","5308052"
"7203","edtech","Education & Technology","5311392"
"7203","edtech","Education & Technology","5413052"
"7203","edtech","Education & Technology","5516522"
"7203","edtech","Education & Technology","5709672"
"7203","edtech","Education & Technology","5710112"
"7203","edtech","Education & Technology","5710412"
"7203","edtech","Education & Technology","6188902"
"7203","edtech","Education & Technology","6697112"
"7203","edtech","Education & Technology","7328082"
"7203","edtech","Education & Technology","7378482"
"7203","edtech","Education & Technology","7890972"
"7203","edtech","Education & Technology","8234722"
"7203","edtech","Education & Technology","8392492"
"7203","edtech","Education & Technology","8580012"
"7203","edtech","Education & Technology","8580792"
"7203","edtech","Education & Technology","8734662"
"7203","edtech","Education & Technology","9118942"
"7203","edtech","Education & Technology","9173882"
"7203","edtech","Education & Technology","9184062"
"7203","edtech","Education & Technology","9968182"
"7203","edtech","Education & Technology","10116092"
"7203","edtech","Education & Technology","10332252"
"7203","edtech","Education & Technology","10736002"
"7203","edtech","Education & Technology","10802022"
"7203","edtech","Education & Technology","11153092"
"7203","edtech","Education & Technology","11304522"
"7203","edtech","Education & Technology","11560042"
"7203","edtech","Education & Technology","12810782"
"7203","edtech","Education & Technology","13297322"
"7203","edtech","Education & Technology","13445982"
"7203","edtech","Education & Technology","13463782"
"7203","edtech","Education & Technology","14434752"
"7203","edtech","Education & Technology","14630062"
"7203","edtech","Education & Technology","15003352"
"7203","edtech","Education & Technology","15191342"
"7203","edtech","Education & Technology","15871072"
"7203","edtech","Education & Technology","16388122"
"7203","edtech","Education & Technology","16599082"
"7203","edtech","Education & Technology","16973312"
"7203","edtech","Education & Technology","17144942"
"7203","edtech","Education & Technology","17381262"
"7203","edtech","Education & Technology","17509372"
"7203","edtech","Education & Technology","18216717"
"7203","edtech","Education & Technology","18254528"
"7203","edtech","Education & Technology","18383094"
"7203","edtech","Education & Technology","18386484"
"7203","edtech","Education & Technology","18416034"
"7203","edtech","Education & Technology","18446006"
"7203","edtech","Education & Technology","18463047"
"7203","edtech","Education & Technology","18467768"
"7203","edtech","Education & Technology","18468267"
"7203","edtech","Education & Technology","18512912"
"7203","edtech","Education & Technology","18516477"
"7203","edtech","Education & Technology","18560370"
"7203","edtech","Education & Technology","18584199"
"7203","edtech","Education & Technology","18593602"
"7203","edtech","Education & Technology","18607415"
"7203","edtech","Education & Technology","18626444"
"7203","edtech","Education & Technology","18633180"
"7203","edtech","Education & Technology","18639737"
"7203","edtech","Education & Technology","18677337"
"7203","edtech","Education & Technology","18690991"
"7203","edtech","Education & Technology","18739605"
"7203","edtech","Education & Technology","18756082"
"7203","edtech","Education & Technology","18784221"
"7203","edtech","Education & Technology","18802240"
"7203","edtech","Education & Technology","18816652"
"7203","edtech","Education & Technology","18823551"
"7203","edtech","Education & Technology","18833677"
"7203","edtech","Education & Technology","18912980"
"7203","edtech","Education & Technology","18916488"
"7203","edtech","Education & Technology","18927308"
"7203","edtech","Education & Technology","19021778"
"7203","edtech","Education & Technology","19075638"
"7203","edtech","Education & Technology","19076193"
"7203","edtech","Education & Technology","19095057"
"7203","edtech","Education & Technology","19109859"
"7203","edtech","Education & Technology","19155551"
"7203","edtech","Education & Technology","19203699"
"7203","edtech","Education & Technology","19246959"
"7203","edtech","Education & Technology","19278517"
"7203","edtech","Education & Technology","19283677"
"7203","edtech","Education & Technology","19298998"
"7203","edtech","Education & Technology","19334674"
"7203","edtech","Education & Technology","19391445"
"7203","edtech","Education & Technology","19392765"
"7203","edtech","Education & Technology","19415006"
"7203","edtech","Education & Technology","19495189"
"7203","edtech","Education & Technology","19508829"
"7203","edtech","Education & Technology","19580044"
"7203","edtech","Education & Technology","19600144"
"7203","edtech","Education & Technology","19612023"
"7203","edtech","Education & Technology","19619252"
"7203","edtech","Education & Technology","19628554"
"7203","edtech","Education & Technology","19675923"
"7203","edtech","Education & Technology","19680942"
"7203","edtech","Education & Technology","19681223"
"7203","edtech","Education & Technology","19713202"
"7203","edtech","Education & Technology","19782026"
"7203","edtech","Education & Technology","19808746"
"7203","edtech","Education & Technology","19823656"
"7203","edtech","Education & Technology","19833047"
"7203","edtech","Education & Technology","19833088"
"7203","edtech","Education & Technology","19833116"
"7203","edtech","Education & Technology","19886721"
"7203","edtech","Education & Technology","19912729"
"7203","edtech","Education & Technology","19942355"
"7203","edtech","Education & Technology","19995384"
"7203","edtech","Education & Technology","20030489"
"7203","edtech","Education & Technology","20103278"
"7203","edtech","Education & Technology","20135914"
"7203","edtech","Education & Technology","20157002"
"7203","edtech","Education & Technology","20167724"
"7203","edtech","Education & Technology","20186041"
"7203","edtech","Education & Technology","20198357"
"7203","edtech","Education & Technology","20207594"
"7203","edtech","Education & Technology","20227647"
"7203","edtech","Education & Technology","20271574"
"7203","edtech","Education & Technology","20275473"
"7203","edtech","Education & Technology","20276227"
"7203","edtech","Education & Technology","20276281"
"7203","edtech","Education & Technology","20279332"
"7203","edtech","Education & Technology","20290123"
"7203","edtech","Education & Technology","20329379"
"7203","edtech","Education & Technology","20333213"
"7203","edtech","Education & Technology","20343769"
"7203","edtech","Education & Technology","20346526"
"7203","edtech","Education & Technology","20368230"
"7203","edtech","Education & Technology","20394966"
"7203","edtech","Education & Technology","20402625"
"7203","edtech","Education & Technology","20402706"
"7203","edtech","Education & Technology","20408758"
"7203","edtech","Education & Technology","20428510"
"7203","edtech","Education & Technology","20429074"
"7203","edtech","Education & Technology","20451263"
"7203","edtech","Education & Technology","20451515"
"7203","edtech","Education & Technology","20574781"
"7203","edtech","Education & Technology","20635465"
"7203","edtech","Education & Technology","20648888"
"7203","edtech","Education & Technology","20677311"
"7203","edtech","Education & Technology","20678723"
"7203","edtech","Education & Technology","20703300"
"7203","edtech","Education & Technology","20728068"
"7203","edtech","Education & Technology","20804872"
"7203","edtech","Education & Technology","20808843"
"7203","edtech","Education & Technology","20883439"
"7203","edtech","Education & Technology","20903181"
"7203","edtech","Education & Technology","20914255"
"7203","edtech","Education & Technology","20919714"
"7203","edtech","Education & Technology","20931894"
"7203","edtech","Education & Technology","20946612"
"7203","edtech","Education & Technology","20973898"
"7203","edtech","Education & Technology","20995753"
"7203","edtech","Education & Technology","21016346"
"7203","edtech","Education & Technology","21029677"
"7203","edtech","Education & Technology","21064168"
"7203","edtech","Education & Technology","21106088"
"7203","edtech","Education & Technology","21123613"
"7203","edtech","Education & Technology","21198729"
"7203","edtech","Education & Technology","21199879"
"7203","edtech","Education & Technology","21200011"
"7203","edtech","Education & Technology","21217319"
"7203","edtech","Education & Technology","21246586"
"7203","edtech","Education & Technology","21247332"
"7203","edtech","Education & Technology","21337107"
"7203","edtech","Education & Technology","21534148"
"7203","edtech","Education & Technology","21568232"
"7203","edtech","Education & Technology","21595368"
"7203","edtech","Education & Technology","21656973"
"7203","edtech","Education & Technology","21851194"
"7203","edtech","Education & Technology","21877049"
"7203","edtech","Education & Technology","21893789"
"7203","edtech","Education & Technology","21945385"
"7203","edtech","Education & Technology","21954837"
"7203","edtech","Education & Technology","21974070"
"7203","edtech","Education & Technology","22053200"
"7203","edtech","Education & Technology","22184375"
"7203","edtech","Education & Technology","22204625"
"7203","edtech","Education & Technology","22212178"
"7203","edtech","Education & Technology","22218795"
"7203","edtech","Education & Technology","22232148"
"7203","edtech","Education & Technology","22252047"
"7203","edtech","Education & Technology","22293337"
"7203","edtech","Education & Technology","22409527"
"7203","edtech","Education & Technology","22420321"
"7203","edtech","Education & Technology","22485543"
"7203","edtech","Education & Technology","22487716"
"7203","edtech","Education & Technology","22489577"
"7203","edtech","Education & Technology","22602804"
"7203","edtech","Education & Technology","22665728"
"7203","edtech","Education & Technology","22665802"
"7203","edtech","Education & Technology","22668304"
"7203","edtech","Education & Technology","22686166"
"7203","edtech","Education & Technology","22707233"
"7203","edtech","Education & Technology","22798461"
"7203","edtech","Education & Technology","22810138"
"7203","edtech","Education & Technology","22819849"
"7203","edtech","Education & Technology","22819897"
"7203","edtech","Education & Technology","22872996"
"7203","edtech","Education & Technology","22874067"
"7203","edtech","Education & Technology","22881645"
"7203","edtech","Education & Technology","22883514"
"7203","edtech","Education & Technology","22919140"
"7203","edtech","Education & Technology","22919316"
"7203","edtech","Education & Technology","22943681"
"7203","edtech","Education & Technology","22949693"
"7203","edtech","Education & Technology","22984996"
"7203","edtech","Education & Technology","23009857"
"7203","edtech","Education & Technology","23028730"
"7203","edtech","Education & Technology","23064467"
"7203","edtech","Education & Technology","23126716"
"7203","edtech","Education & Technology","23158407"
"7203","edtech","Education & Technology","23158661"
"7203","edtech","Education & Technology","23177986"
"7203","edtech","Education & Technology","23178649"
"7203","edtech","Education & Technology","23213984"
"7203","edtech","Education & Technology","23312074"
"7203","edtech","Education & Technology","23446370"
"7203","edtech","Education & Technology","23448921"
"7203","edtech","Education & Technology","23526627"
"7203","edtech","Education & Technology","23592019"
"7203","edtech","Education & Technology","23674475"
"7203","edtech","Education & Technology","23677521"
"7203","edtech","Education & Technology","23691812"
"7203","edtech","Education & Technology","23706476"
"7203","edtech","Education & Technology","23721282"
"7203","edtech","Education & Technology","23723307"
"7203","edtech","Education & Technology","23796395"
"7203","edtech","Education & Technology","23899960"
"7203","edtech","Education & Technology","23968514"
"7203","edtech","Education & Technology","24034288"
"7203","edtech","Education & Technology","24184091"
"7203","edtech","Education & Technology","24201444"
"7203","edtech","Education & Technology","24230079"
"7203","edtech","Education & Technology","24231805"
"7203","edtech","Education & Technology","24302265"
"7203","edtech","Education & Technology","24394695"
"7203","edtech","Education & Technology","24445601"
"7203","edtech","Education & Technology","24588551"
"7203","edtech","Education & Technology","24748826"
"7203","edtech","Education & Technology","24770211"
"7203","edtech","Education & Technology","24861492"
"7203","edtech","Education & Technology","24863855"
"7203","edtech","Education & Technology","24931244"
"7203","edtech","Education & Technology","24932049"
"7203","edtech","Education & Technology","24956084"
"7203","edtech","Education & Technology","25027931"
"7203","edtech","Education & Technology","25037549"
"7203","edtech","Education & Technology","25051418"
"7203","edtech","Education & Technology","25076107"
"7203","edtech","Education & Technology","25130528"
"7203","edtech","Education & Technology","25156721"
"7203","edtech","Education & Technology","25175490"
"7203","edtech","Education & Technology","25222338"
"7203","edtech","Education & Technology","25332581"
"7203","edtech","Education & Technology","25391623"
"7203","edtech","Education & Technology","25399534"
"7203","edtech","Education & Technology","25429003"
"7203","edtech","Education & Technology","25529439"
"7203","edtech","Education & Technology","25531241"
"7203","edtech","Education & Technology","25543833"
"7203","edtech","Education & Technology","25591273"
"7203","edtech","Education & Technology","25636059"
"7203","edtech","Education & Technology","25648965"
"7203","edtech","Education & Technology","25687782"
"7203","edtech","Education & Technology","25695345"
"7203","edtech","Education & Technology","25806563"
"7203","edtech","Education & Technology","25835324"
"7203","edtech","Education & Technology","25924967"
"7203","edtech","Education & Technology","25945433"
"7203","edtech","Education & Technology","25946586"
"7203","edtech","Education & Technology","25950094"
"7203","edtech","Education & Technology","25975621"
"7203","edtech","Education & Technology","25976126"
"7203","edtech","Education & Technology","26076691"
"7203","edtech","Education & Technology","26080392"
"7203","edtech","Education & Technology","26089406"
"7203","edtech","Education & Technology","26119936"
"7203","edtech","Education & Technology","26139737"
"7203","edtech","Education & Technology","26176081"
"7203","edtech","Education & Technology","26178004"
"7203","edtech","Education & Technology","26211856"
"7203","edtech","Education & Technology","26224321"
"7203","edtech","Education & Technology","26246923"
"7203","edtech","Education & Technology","26262089"
"7659","lesbianlit","Lesbian Literature","876603"
"7659","lesbianlit","Lesbian Literature","990294"
"7659","lesbianlit","Lesbian Literature","1182667"
"7659","lesbianlit","Lesbian Literature","5505572"
"7659","lesbianlit","Lesbian Literature","18413330"
"7659","lesbianlit","Lesbian Literature","20134686"
"7670","newagelit","New Age Literature","102531"
"7670","newagelit","New Age Literature","107970"
"7743","gayparents","Gay Parents","986420"
"7743","gayparents","Gay Parents","1560588"
"7743","gayparents","Gay Parents","1652636"
"7743","gayparents","Gay Parents","1673235"
"7743","gayparents","Gay Parents","11357482"
"7743","gayparents","Gay Parents","18995494"
"7743","gayparents","Gay Parents","20134714"
"7743","gayparents","Gay Parents","22928600"
"7743","gayparents","Gay Parents","24114117"
"7743","gayparents","Gay Parents","26017179"
"7927","adultent","Adult Entertainment Industry","1178449"
"7927","adultent","Adult Entertainment Industry","1278029"
"7927","adultent","Adult Entertainment Industry","1451624"
"7927","adultent","Adult Entertainment Industry","1554789"
"7927","adultent","Adult Entertainment Industry","1612849"
"8476","education","Education","112155"
"8476","education","Education","289623"
"8476","education","Education","303460"
"8476","education","Education","448750"
"8476","education","Education","535652"
"8476","education","Education","547704"
"8476","education","Education","1178449"
"8476","education","Education","1382251"
"8476","education","Education","1435784"
"8476","education","Education","1459657"
"8476","education","Education","1493522"
"8476","education","Education","1522084"
"8476","education","Education","1642431"
"8476","education","Education","2066611"
"8476","education","Education","2157671"
"8476","education","Education","3560922"
"8476","education","Education","5311392"
"8476","education","Education","6188902"
"8476","education","Education","6224252"
"8476","education","Education","6587892"
"8476","education","Education","7378482"
"8476","education","Education","9829222"
"8476","education","Education","11378192"
"8476","education","Education","12088382"
"8476","education","Education","12844112"
"8476","education","Education","13445982"
"8476","education","Education","13463782"
"8476","education","Education","14417522"
"8476","education","Education","14434752"
"8476","education","Education","14547622"
"8476","education","Education","15871072"
"8476","education","Education","16479452"
"8476","education","Education","16491612"
"8476","education","Education","16494502"
"8476","education","Education","16795782"
"8476","education","Education","16973312"
"8476","education","Education","16981742"
"8476","education","Education","17932362"
"8476","education","Education","18176975"
"8476","education","Education","18239213"
"8476","education","Education","18391042"
"8476","education","Education","18446118"
"8476","education","Education","18463047"
"8476","education","Education","18467768"
"8476","education","Education","18518283"
"8476","education","Education","18518692"
"8476","education","Education","18532559"
"8476","education","Education","18548540"
"8476","education","Education","18639737"
"8476","education","Education","18641650"
"8476","education","Education","18657625"
"8476","education","Education","18681361"
"8476","education","Education","18684262"
"8476","education","Education","18699198"
"8476","education","Education","18757837"
"8476","education","Education","19075638"
"8476","education","Education","19076193"
"8476","education","Education","19298998"
"8476","education","Education","19616805"
"8476","education","Education","19649266"
"8476","education","Education","19666015"
"8476","education","Education","19672195"
"8476","education","Education","19675923"
"8476","education","Education","19681223"
"8476","education","Education","19812422"
"8476","education","Education","19886721"
"8476","education","Education","19905959"
"8476","education","Education","19912729"
"8476","education","Education","19927387"
"8476","education","Education","19933143"
"8476","education","Education","19939097"
"8476","education","Education","19950009"
"8476","education","Education","20001488"
"8476","education","Education","20055245"
"8476","education","Education","20071454"
"8476","education","Education","20202356"
"8476","education","Education","20207594"
"8476","education","Education","20210988"
"8476","education","Education","20290123"
"8476","education","Education","20329379"
"8476","education","Education","20422771"
"8476","education","Education","20429074"
"8476","education","Education","20449273"
"8476","education","Education","20485205"
"8476","education","Education","20635465"
"8476","education","Education","20824853"
"8476","education","Education","20919714"
"8476","education","Education","21064168"
"8476","education","Education","21198729"
"8476","education","Education","21261092"
"8476","education","Education","21294375"
"8476","education","Education","21334501"
"8476","education","Education","21533869"
"8476","education","Education","21661553"
"8476","education","Education","21708160"
"8476","education","Education","21782522"
"8476","education","Education","21893789"
"8476","education","Education","21971151"
"8476","education","Education","21994611"
"8476","education","Education","22062897"
"8476","education","Education","22065922"
"8476","education","Education","22218795"
"8476","education","Education","22312499"
"8476","education","Education","22602804"
"8476","education","Education","22668304"
"8476","education","Education","22797986"
"8476","education","Education","22798461"
"8476","education","Education","22872996"
"8476","education","Education","22881645"
"8476","education","Education","22893234"
"8476","education","Education","22917672"
"8476","education","Education","23178649"
"8476","education","Education","23691812"
"8476","education","Education","23705213"
"8476","education","Education","23788584"
"8476","education","Education","23797897"
"8476","education","Education","23968514"
"8476","education","Education","23991564"
"8476","education","Education","24230079"
"8476","education","Education","24319816"
"8476","education","Education","24394695"
"8476","education","Education","24445601"
"8476","education","Education","24588551"
"8476","education","Education","24606979"
"8476","education","Education","24626588"
"8476","education","Education","24706694"
"8476","education","Education","24707914"
"8476","education","Education","24748826"
"8476","education","Education","24815368"
"8476","education","Education","24878675"
"8476","education","Education","24943387"
"8476","education","Education","24956084"
"8476","education","Education","25023852"
"8476","education","Education","25035366"
"8476","education","Education","25066473"
"8476","education","Education","25130528"
"8476","education","Education","25171531"
"8476","education","Education","25305760"
"8476","education","Education","25420039"
"8476","education","Education","25464347"
"8476","education","Education","25475982"
"8476","education","Education","25504814"
"8476","education","Education","25651328"
"8476","education","Education","25694053"
"8476","education","Education","25743600"
"8476","education","Education","25879030"
"8476","education","Education","25945433"
"8476","education","Education","25995105"
"8476","education","Education","26000122"
"8476","education","Education","26006977"
"8476","education","Education","26071128"
"8476","education","Education","26080392"
"8476","education","Education","26118893"
"8476","education","Education","26225513"
"8476","education","Education","26257474"
"8476","education","Education","26285579"
"8476","education","Education","26292068"
"8476","education","Education","26336765"
"8476","education","Education","26337918"
"8476","education","Education","26344309"
"8687","arttherapy","Art Therapy","4297972"
"8687","arttherapy","Art Therapy","19297696"
"8687","arttherapy","Art Therapy","20005281"
"9255","arthistory","Art History","424879"
"9255","arthistory","Art History","1780638"
"9255","arthistory","Art History","4670762"
"9255","arthistory","Art History","19836520"
"9255","arthistory","Art History","20119992"
"9255","arthistory","Art History","20221156"
"9696","newtech","New Technology","45494"
"9696","newtech","New Technology","54659"
"9696","newtech","New Technology","107592"
"9696","newtech","New Technology","163773"
"9696","newtech","New Technology","177330"
"9696","newtech","New Technology","192035"
"9696","newtech","New Technology","228267"
"9696","newtech","New Technology","228852"
"9696","newtech","New Technology","233753"
"9696","newtech","New Technology","233860"
"9696","newtech","New Technology","258402"
"9696","newtech","New Technology","274991"
"9696","newtech","New Technology","276055"
"9696","newtech","New Technology","287912"
"9696","newtech","New Technology","306129"
"9696","newtech","New Technology","321601"
"9696","newtech","New Technology","366067"
"9696","newtech","New Technology","380057"
"9696","newtech","New Technology","386443"
"9696","newtech","New Technology","427274"
"9696","newtech","New Technology","443984"
"9696","newtech","New Technology","450146"
"9696","newtech","New Technology","467517"
"9696","newtech","New Technology","517282"
"9696","newtech","New Technology","525322"
"9696","newtech","New Technology","649457"
"9696","newtech","New Technology","652285"
"9696","newtech","New Technology","661665"
"9696","newtech","New Technology","792432"
"9696","newtech","New Technology","793758"
"9696","newtech","New Technology","799127"
"9696","newtech","New Technology","806374"
"9696","newtech","New Technology","889953"
"9696","newtech","New Technology","1003324"
"9696","newtech","New Technology","1037070"
"9696","newtech","New Technology","1060260"
"9696","newtech","New Technology","1112242"
"9696","newtech","New Technology","1123485"
"9696","newtech","New Technology","1129641"
"9696","newtech","New Technology","1160431"
"9696","newtech","New Technology","1168998"
"9696","newtech","New Technology","1183598"
"9696","newtech","New Technology","1236817"
"9696","newtech","New Technology","1240980"
"9696","newtech","New Technology","1283158"
"9696","newtech","New Technology","1290254"
"9696","newtech","New Technology","1290693"
"9696","newtech","New Technology","1323541"
"9696","newtech","New Technology","1327602"
"9696","newtech","New Technology","1333304"
"9696","newtech","New Technology","1353160"
"9696","newtech","New Technology","1377720"
"9696","newtech","New Technology","1386465"
"9696","newtech","New Technology","1388429"
"9696","newtech","New Technology","1388968"
"9696","newtech","New Technology","1395399"
"9696","newtech","New Technology","1396466"
"9696","newtech","New Technology","1400710"
"9696","newtech","New Technology","1433081"
"9696","newtech","New Technology","1435784"
"9696","newtech","New Technology","1437324"
"9696","newtech","New Technology","1454695"
"9696","newtech","New Technology","1467003"
"9696","newtech","New Technology","1474611"
"9696","newtech","New Technology","1490492"
"9696","newtech","New Technology","1492918"
"9696","newtech","New Technology","1500013"
"9696","newtech","New Technology","1515830"
"9696","newtech","New Technology","1527867"
"9696","newtech","New Technology","1537871"
"9696","newtech","New Technology","1544725"
"9696","newtech","New Technology","1568396"
"9696","newtech","New Technology","1569423"
"9696","newtech","New Technology","1574515"
"9696","newtech","New Technology","1574965"
"9696","newtech","New Technology","1576866"
"9696","newtech","New Technology","1589707"
"9696","newtech","New Technology","1594694"
"9696","newtech","New Technology","1600181"
"9696","newtech","New Technology","1603636"
"9696","newtech","New Technology","1611051"
"9696","newtech","New Technology","1615633"
"9696","newtech","New Technology","1619955"
"9696","newtech","New Technology","1623685"
"9696","newtech","New Technology","1629296"
"9696","newtech","New Technology","1629342"
"9696","newtech","New Technology","1631157"
"9696","newtech","New Technology","1637889"
"9696","newtech","New Technology","1641093"
"9696","newtech","New Technology","1642198"
"9696","newtech","New Technology","1642835"
"9696","newtech","New Technology","1644976"
"9696","newtech","New Technology","1649148"
"9696","newtech","New Technology","1650192"
"9696","newtech","New Technology","1657793"
"9696","newtech","New Technology","1667159"
"9696","newtech","New Technology","1673005"
"9696","newtech","New Technology","1676167"
"9696","newtech","New Technology","1684772"
"9696","newtech","New Technology","1693125"
"9696","newtech","New Technology","1694750"
"9696","newtech","New Technology","1696017"
"9696","newtech","New Technology","1699649"
"9696","newtech","New Technology","1703207"
"9696","newtech","New Technology","1707537"
"9696","newtech","New Technology","1713225"
"9696","newtech","New Technology","1713622"
"9696","newtech","New Technology","1730541"
"9696","newtech","New Technology","1734606"
"9696","newtech","New Technology","1737392"
"9696","newtech","New Technology","1744758"
"9696","newtech","New Technology","1751034"
"9696","newtech","New Technology","1751326"
"9696","newtech","New Technology","1763472"
"9696","newtech","New Technology","1764885"
"9696","newtech","New Technology","1765861"
"9696","newtech","New Technology","1768658"
"9696","newtech","New Technology","1768933"
"9696","newtech","New Technology","1769444"
"9696","newtech","New Technology","1771009"
"9696","newtech","New Technology","1779978"
"9696","newtech","New Technology","1781780"
"9696","newtech","New Technology","1791462"
"9696","newtech","New Technology","1791747"
"9696","newtech","New Technology","1796709"
"9696","newtech","New Technology","1796963"
"9696","newtech","New Technology","1801877"
"9696","newtech","New Technology","1803502"
"9696","newtech","New Technology","1804579"
"9696","newtech","New Technology","1805676"
"9696","newtech","New Technology","1811126"
"9696","newtech","New Technology","1816189"
"9696","newtech","New Technology","1818849"
"9696","newtech","New Technology","1834271"
"9696","newtech","New Technology","1849851"
"9696","newtech","New Technology","1876871"
"9696","newtech","New Technology","1879621"
"9696","newtech","New Technology","1899751"
"9696","newtech","New Technology","1997531"
"9696","newtech","New Technology","1998291"
"9696","newtech","New Technology","2039151"
"9696","newtech","New Technology","2072531"
"9696","newtech","New Technology","2074111"
"9696","newtech","New Technology","2098041"
"9696","newtech","New Technology","2107181"
"9696","newtech","New Technology","2110611"
"9696","newtech","New Technology","2180841"
"9696","newtech","New Technology","2341551"
"9696","newtech","New Technology","2377941"
"9696","newtech","New Technology","2399001"
"9696","newtech","New Technology","2399301"
"9696","newtech","New Technology","2432842"
"9696","newtech","New Technology","2439112"
"9696","newtech","New Technology","2454312"
"9696","newtech","New Technology","2457962"
"9696","newtech","New Technology","2475162"
"9696","newtech","New Technology","2478562"
"9696","newtech","New Technology","2540822"
"9696","newtech","New Technology","2570812"
"9696","newtech","New Technology","2659922"
"9696","newtech","New Technology","2682462"
"9696","newtech","New Technology","2735102"
"9696","newtech","New Technology","2758862"
"9696","newtech","New Technology","2799232"
"9696","newtech","New Technology","2829042"
"9696","newtech","New Technology","2853092"
"9696","newtech","New Technology","2929602"
"9696","newtech","New Technology","2949512"
"9696","newtech","New Technology","2958762"
"9696","newtech","New Technology","3051932"
"9696","newtech","New Technology","3056282"
"9696","newtech","New Technology","3059562"
"9696","newtech","New Technology","3076972"
"9696","newtech","New Technology","3130672"
"9696","newtech","New Technology","3158392"
"9696","newtech","New Technology","3180482"
"9696","newtech","New Technology","3198732"
"9696","newtech","New Technology","3199322"
"9696","newtech","New Technology","3214422"
